100,40,0
"[14.286004508358587, 105.28377736258243]","[52.18374397366084, 126.19858915740878]","[0, 106]","[10, 101]","[20, 96]","[30, 99]","[40, 107]","[50, 99]","[60, 99]","[70, 120]"
"[14.692990963623032, 103.322301446657]","[52.44502678357452, 125.22549658660141]","[0, 109]","[10, 101]","[20, 98]","[30, 97]","[40, 111]","[50, 101]","[60, 97]","[70, 119]"
"[13.843149332959861, 108.25090634104554]","[52.01334476172505, 129.20403535790751]","[0, 104]","[10, 101]","[20, 95]","[30, 102]","[40, 109]","[50, 99]","[60, 100]","[70, 123]"
"[13.891540151714985, 109.26902586424546]","[52.167369002371174, 127.20613101732893]","[0, 107]","[10, 102]","[20, 95]","[30, 103]","[40, 110]","[50, 101]","[60, 96]","[70, 121]"
"[13.921406865134124, 108.26255761309105]","[52.44502678357452, 125.22549658660141]","[0, 108]","[10, 98]","[20, 96]","[30, 102]","[40, 114]","[50, 97]","[60, 98]","[70, 119]"
"[14.291301977945503, 106.2955270542725]","[51.93109985490069, 129.19255937390653]","[0, 108]","[10, 101]","[20, 97]","[30, 100]","[40, 109]","[50, 101]","[60, 96]","[70, 123]"
"[14.549231183992426, 105.32272482697923]","[52.079446572586015, 130.22271793079233]","[0, 110]","[10, 100]","[20, 100]","[30, 99]","[40, 113]","[50, 103]","[60, 96]","[70, 124]"
"[14.013755988645892, 105.24277886373751]","[52.7413037509275, 126.27604271337182]","[0, 102]","[10, 99]","[20, 95]","[30, 99]","[40, 113]","[50, 104]","[60, 102]","[70, 120]"
"[14.106794908648283, 107.27911510093867]","[52.52511294761758, 125.2366992666605]","[0, 107]","[10, 97]","[20, 100]","[30, 101]","[40, 111]","[50, 102]","[60, 98]","[70, 119]"
"[14.471411448849167, 104.30036163287762]","[52.167369002371174, 127.20613101732893]","[0, 109]","[10, 99]","[20, 97]","[30, 98]","[40, 108]","[50, 103]","[60, 96]","[70, 121]"
"[14.215212003250594, 106.28425559358865]","[52.72268555127959, 123.24486523876888]","[0, 106]","[10, 99]","[20, 99]","[30, 100]","[40, 109]","[50, 103]","[60, 99]","[70, 117]"
"[14.333939673911205, 107.31252048941823]","[52.167369002371174, 127.20613101732893]","[0, 110]","[10, 100]","[20, 100]","[30, 101]","[40, 109]","[50, 97]","[60, 101]","[70, 121]"
"[14.209159105654537, 105.27227477615071]","[52.01780594278584, 126.17504967708062]","[0, 106]","[10, 99]","[20, 96]","[30, 99]","[40, 108]","[50, 97]","[60, 96]","[70, 120]"
"[14.399892606925881, 105.30070832343742]","[52.364212023198235, 125.21414250008421]","[0, 110]","[10, 101]","[20, 95]","[30, 99]","[40, 106]","[50, 102]","[60, 99]","[70, 119]"
"[14.138386136904437, 106.27281720977993]","[52.663309334361486, 124.2462935096548]","[0, 107]","[10, 98]","[20, 97]","[30, 100]","[40, 114]","[50, 101]","[60, 97]","[70, 118]"
"[14.05321413806236, 105.24876540386008]","[52.52511294761758, 125.2366992666605]","[0, 106]","[10, 95]","[20, 96]","[30, 99]","[40, 109]","[50, 102]","[60, 100]","[70, 119]"
"[14.949727255201273, 101.33850112606197]","[52.68296883897588, 121.2193174864282]","[0, 112]","[10, 100]","[20, 97]","[30, 95]","[40, 108]","[50, 101]","[60, 96]","[70, 115]"
"[14.655921427908488, 103.31680246770208]","[52.40923697366854, 127.23980336312212]","[0, 108]","[10, 100]","[20, 99]","[30, 97]","[40, 111]","[50, 102]","[60, 100]","[70, 121]"
"[14.371173499328409, 107.31794945478833]","[52.78116600935931, 124.26268247555774]","[0, 112]","[10, 102]","[20, 97]","[30, 101]","[40, 113]","[50, 103]","[60, 99]","[70, 118]"
"[14.209159105654537, 105.27227477615071]","[52.24872063087771, 127.21750893926249]","[0, 105]","[10, 99]","[20, 97]","[30, 99]","[40, 112]","[50, 98]","[60, 99]","[70, 121]"
"[14.176891245998975, 106.27855723949196]","[52.167369002371174, 127.20613101732893]","[0, 105]","[10, 102]","[20, 96]","[30, 100]","[40, 108]","[50, 100]","[60, 99]","[70, 121]"
"[14.876478347990757, 101.32759691645195]","[52.546184156654185, 126.24922500764292]","[0, 114]","[10, 98]","[20, 95]","[30, 95]","[40, 112]","[50, 103]","[60, 99]","[70, 120]"
"[14.399892606925881, 105.30070832343742]","[52.21577652008022, 129.23205455179362]","[0, 106]","[10, 102]","[20, 98]","[30, 99]","[40, 113]","[50, 102]","[60, 98]","[70, 123]"
"[14.215212003250594, 106.28425559358865]","[53.13917352489452, 120.27391665523064]","[0, 109]","[10, 100]","[20, 95]","[30, 100]","[40, 114]","[50, 100]","[60, 100]","[70, 114]"
"[14.54363088982863, 103.30006390037889]","[52.38691727241955, 126.22710379300588]","[0, 107]","[10, 100]","[20, 97]","[30, 97]","[40, 109]","[50, 102]","[60, 99]","[70, 120]"
"[14.546441685570317, 104.31150493354039]","[51.91665128412974, 130.2002111798046]","[0, 111]","[10, 100]","[20, 96]","[30, 98]","[40, 108]","[50, 101]","[60, 99]","[70, 124]"
"[14.8035054370937, 104.34926514421116]","[52.46692297018031, 126.23824310690321]","[0, 116]","[10, 102]","[20, 96]","[30, 98]","[40, 112]","[50, 103]","[60, 97]","[70, 120]"
"[14.876478347990757, 101.32759691645195]","[52.72268555127959, 123.24486523876888]","[0, 113]","[10, 99]","[20, 95]","[30, 95]","[40, 110]","[50, 102]","[60, 99]","[70, 117]"
"[14.983308515661044, 103.36489480280942]","[52.15122675707719, 128.2135866273326]","[0, 118]","[10, 101]","[20, 97]","[30, 97]","[40, 110]","[50, 101]","[60, 98]","[70, 122]"
"[14.622847525830423, 105.33349742215033]","[52.56487283147206, 125.24224070767646]","[0, 115]","[10, 99]","[20, 98]","[30, 99]","[40, 110]","[50, 104]","[60, 98]","[70, 119]"
"[19.15737036400059, 105.89636390208085]","[52.58385609186771, 124.23518191590304]","[10, 98]","[20, 96]","[30, 99]","[40, 113]","[50, 101]","[60, 96]","[70, 118]"
"[14.583692203313433, 104.31701664975475]","[52.17566621463327, 129.22652831003415]","[0, 108]","[10, 100]","[20, 100]","[30, 98]","[40, 111]","[50, 101]","[60, 100]","[70, 123]"
"[14.581241935722666, 103.30568434206442]","[52.503680193310835, 124.22391593489078]","[0, 109]","[10, 101]","[20, 95]","[30, 97]","[40, 110]","[50, 102]","[60, 96]","[70, 118]"
"[19.288733375513093, 103.89933129114995]","[52.26556693604255, 126.21011205523696]","[10, 97]","[20, 97]","[30, 97]","[40, 113]","[50, 100]","[60, 94]","[70, 120]"
"[13.873051318398769, 107.24422468849465]","[52.58385609186771, 124.23518191590304]","[0, 104]","[10, 99]","[20, 95]","[30, 101]","[40, 112]","[50, 102]","[60, 96]","[70, 118]"
"[14.291301977945503, 106.2955270542725]","[52.15122675707719, 128.2135866273326]","[0, 109]","[10, 98]","[20, 99]","[30, 100]","[40, 112]","[50, 101]","[60, 96]","[70, 122]"
"[14.429707745774087, 103.28295316332299]","[52.60449055282899, 125.24774991980709]","[0, 109]","[10, 97]","[20, 95]","[30, 97]","[40, 109]","[50, 103]","[60, 101]","[70, 119]"
"[14.730925968996702, 104.3386705203904]","[52.043953873067046, 127.18877144834791]","[0, 110]","[10, 101]","[20, 101]","[30, 98]","[40, 111]","[50, 99]","[60, 94]","[70, 121]"
"[14.176891245998975, 106.27855723949196]","[52.48514940691355, 125.23111443616156]","[0, 107]","[10, 97]","[20, 99]","[30, 100]","[40, 110]","[50, 101]","[60, 99]","[70, 119]"
"[14.499397616775045, 101.27059704513277]","[52.54386218532141, 124.22956877220106]","[0, 103]","[10, 98]","[20, 96]","[30, 95]","[40, 113]","[50, 98]","[60, 98]","[70, 118]"
"[14.802825065184928, 102.32765118491086]","[52.702985214215815, 122.23222091570152]","[0, 108]","[10, 104]","[20, 96]","[30, 96]","[40, 109]","[50, 101]","[60, 98]","[70, 116]"
"[14.399892606925881, 105.30070832343742]","[52.50069960457209, 122.20342442663996]","[0, 109]","[10, 98]","[20, 99]","[30, 99]","[40, 107]","[50, 99]","[60, 97]","[70, 116]"
"[14.728860235191902, 102.3166398788961]","[52.24872063087771, 127.21750893926249]","[0, 109]","[10, 98]","[20, 99]","[30, 96]","[40, 111]","[50, 101]","[60, 97]","[70, 121]"
"[13.615797962567026, 109.22801920642685]","[52.48514940691355, 125.23111443616156]","[0, 104]","[10, 100]","[20, 93]","[30, 103]","[40, 114]","[50, 99]","[60, 97]","[70, 119]"
"[14.691609688834877, 102.31107322875376]","[52.08527433008096, 127.19459548085791]","[0, 107]","[10, 101]","[20, 97]","[30, 96]","[40, 109]","[50, 100]","[60, 96]","[70, 121]"
"[14.221178672324674, 107.2959985133873]","[52.82215773408995, 122.24902544239858]","[0, 110]","[10, 99]","[20, 98]","[30, 101]","[40, 111]","[50, 100]","[60, 100]","[70, 116]"
"[14.35750112916052, 104.28333059458954]","[52.40012827394775, 123.19921609151177]","[0, 107]","[10, 97]","[20, 98]","[30, 98]","[40, 109]","[50, 99]","[60, 95]","[70, 117]"
"[14.512165870178794, 105.31728010736747]","[52.54386218532141, 124.22956877220106]","[0, 110]","[10, 101]","[20, 98]","[30, 99]","[40, 112]","[50, 98]","[60, 99]","[70, 118]"
"[14.765932176212907, 102.32216205398333]","[52.46332314565356, 124.21822526246204]","[0, 110]","[10, 97]","[20, 100]","[30, 96]","[40, 110]","[50, 101]","[60, 96]","[70, 118]"
"[14.474917657358503, 105.31179571621863]","[52.60449055282899, 125.24774991980709]","[0, 108]","[10, 101]","[20, 99]","[30, 99]","[40, 114]","[50, 100]","[60, 99]","[70, 119]"
"[14.72988746763524, 103.32776102378715]","[52.503680193310835, 124.22391593489078]","[0, 111]","[10, 99]","[20, 99]","[30, 97]","[40, 107]","[50, 103]","[60, 98]","[70, 118]"
"[14.131569998275525, 105.26060720402991]","[51.96071439442284, 127.1769895578909]","[0, 104]","[10, 98]","[20, 97]","[30, 99]","[40, 110]","[50, 95]","[60, 97]","[70, 121]"
"[19.396898055568055, 103.91042647427089]","[52.663309334361486, 124.2462935096548]","[10, 100]","[20, 97]","[30, 97]","[40, 113]","[50, 102]","[60, 97]","[70, 118]"
"[19.45293521815383, 100.90025852155769]","[52.0285408027976, 128.19644294710668]","[10, 98]","[20, 95]","[30, 94]","[40, 112]","[50, 96]","[60, 98]","[70, 122]"
"[19.325023268221077, 103.9030671931977]","[52.978519805164396, 122.27089374355079]","[10, 100]","[20, 95]","[30, 97]","[40, 115]","[50, 101]","[60, 99]","[70, 116]"
"[14.391360579918773, 103.27717033201327]","[52.48514940691355, 125.23111443616156]","[0, 101]","[10, 99]","[20, 100]","[30, 97]","[40, 114]","[50, 99]","[60, 97]","[70, 119]"
"[14.471411448849167, 104.30036163287762]","[52.28264363362789, 125.2026267831837]","[0, 106]","[10, 103]","[20, 96]","[30, 98]","[40, 108]","[50, 100]","[60, 97]","[70, 119]"
"[14.87608323060312, 102.33850542406236]","[52.323533892246815, 125.20840644881933]","[0, 110]","[10, 101]","[20, 99]","[30, 96]","[40, 110]","[50, 96]","[60, 100]","[70, 119]"
"[14.502631894410579, 102.28261828579299]","[52.329354753455604, 127.22873379712615]","[0, 106]","[10, 96]","[20, 98]","[30, 96]","[40, 109]","[50, 103]","[60, 99]","[70, 121]"
"[14.131569998275525, 105.26060720402991]","[52.6236617248925, 124.24075564936523]","[0, 106]","[10, 95]","[20, 98]","[30, 99]","[40, 114]","[50, 100]","[60, 97]","[70, 118]"
"[14.319162458621237, 104.27757863840837]","[52.382027814280214, 124.20672104295377]","[0, 110]","[10, 94]","[20, 97]","[30, 98]","[40, 107]","[50, 99]","[60, 99]","[70, 118]"
"[14.578776540063936, 102.29412670221352]","[52.17566621463327, 129.22652831003415]","[0, 109]","[10, 95]","[20, 98]","[30, 96]","[40, 114]","[50, 102]","[60, 96]","[70, 123]"
"[14.395652140937608, 104.28905466211161]","[52.2722908622615, 128.23038184705334]","[0, 105]","[10, 100]","[20, 98]","[30, 98]","[40, 112]","[50, 101]","[60, 99]","[70, 122]"
"[14.54363088982863, 103.30006390037889]","[52.15122675707719, 128.2135866273326]","[0, 109]","[10, 99]","[20, 96]","[30, 97]","[40, 110]","[50, 102]","[60, 97]","[70, 122]"
"[14.839588057628607, 101.32208252498502]","[51.902393199664694, 131.20777061102567]","[0, 106]","[10, 100]","[20, 100]","[30, 95]","[40, 111]","[50, 101]","[60, 98]","[70, 125]"
"[14.215212003250594, 106.28425559358865]","[52.72221211330701, 125.26404332013911]","[0, 107]","[10, 96]","[20, 101]","[30, 100]","[40, 114]","[50, 103]","[60, 99]","[70, 119]"
"[14.622847525830423, 105.33349742215033]","[52.66290407482874, 122.22654214659988]","[0, 111]","[10, 102]","[20, 99]","[30, 99]","[40, 109]","[50, 99]","[60, 99]","[70, 116]"
"[15.018833610937593, 103.37004960685344]","[52.78116600935931, 124.26268247555774]","[0, 116]","[10, 102]","[20, 99]","[30, 97]","[40, 112]","[50, 102]","[60, 101]","[70, 118]"
"[14.764635660909452, 100.29948251283096]","[52.42275748046966, 124.21249226242111]","[0, 104]","[10, 100]","[20, 97]","[30, 94]","[40, 111]","[50, 97]","[60, 98]","[70, 118]"
"[14.324151685971653, 105.28946002675737]","[52.503680193310835, 124.22391593489078]","[0, 106]","[10, 100]","[20, 98]","[30, 99]","[40, 108]","[50, 100]","[60, 100]","[70, 118]"
"[14.546441685570317, 104.31150493354039]","[52.448938518329065, 127.24528573139436]","[0, 108]","[10, 101]","[20, 98]","[30, 98]","[40, 114]","[50, 101]","[60, 99]","[70, 121]"
"[14.319162458621237, 104.27757863840837]","[52.40471521454362, 125.21983864303142]","[0, 106]","[10, 99]","[20, 96]","[30, 98]","[40, 111]","[50, 98]","[60, 99]","[70, 119]"
"[14.324151685971653, 105.28946002675737]","[52.101151717643894, 126.18689999328927]","[0, 107]","[10, 100]","[20, 97]","[30, 99]","[40, 110]","[50, 95]","[60, 98]","[70, 120]"
"[14.395652140937608, 104.28905466211161]","[52.64391015096562, 125.25321752323353]","[0, 106]","[10, 101]","[20, 96]","[30, 98]","[40, 111]","[50, 99]","[60, 104]","[70, 119]"
"[14.620761959552187, 104.32248816560343]","[52.503680193310835, 124.22391593489078]","[0, 111]","[10, 100]","[20, 98]","[30, 98]","[40, 110]","[50, 101]","[60, 97]","[70, 118]"
"[14.429707745774087, 103.28295316332299]","[52.86151400263059, 122.2545496607812]","[0, 106]","[10, 100]","[20, 95]","[30, 97]","[40, 111]","[50, 103]","[60, 98]","[70, 116]"
"[14.319162458621237, 104.27757863840837]","[52.983211136214685, 120.25194984110453]","[0, 104]","[10, 99]","[20, 98]","[30, 98]","[40, 109]","[50, 100]","[60, 101]","[70, 114]"
"[14.581241935722666, 103.30568434206442]","[52.40471521454362, 125.21983864303142]","[0, 110]","[10, 98]","[20, 97]","[30, 97]","[40, 111]","[50, 98]","[60, 99]","[70, 119]"
"[14.433623277427989, 104.29472886936279]","[52.22474387743943, 126.20436914150238]","[0, 106]","[10, 100]","[20, 98]","[30, 98]","[40, 109]","[50, 99]","[60, 98]","[70, 120]"
"[14.654180837437044, 102.30546578421519]","[52.60176993795092, 121.20768949799802]","[0, 106]","[10, 99]","[20, 99]","[30, 96]","[40, 108]","[50, 99]","[60, 96]","[70, 115]"
"[14.099694941512858, 106.26703477412937]","[52.17566621463327, 129.22652831003415]","[0, 106]","[10, 97]","[20, 98]","[30, 100]","[40, 108]","[50, 103]","[60, 101]","[70, 123]"
"[14.215212003250594, 106.28425559358865]","[52.323533892246815, 125.20840644881933]","[0, 106]","[10, 101]","[20, 97]","[30, 100]","[40, 111]","[50, 98]","[60, 97]","[70, 119]"
"[14.22706311305785, 108.3075102487718]","[52.200345738920184, 125.19095339877727]","[0, 108]","[10, 104]","[20, 98]","[30, 102]","[40, 109]","[50, 98]","[60, 96]","[70, 119]"
"[14.092489268563003, 105.25470746890922]","[52.323533892246815, 125.20840644881933]","[0, 104]","[10, 98]","[20, 96]","[30, 99]","[40, 108]","[50, 100]","[60, 98]","[70, 119]"
"[14.764635660909452, 100.29948251283096]","[52.82215773408995, 122.24902544239858]","[0, 107]","[10, 99]","[20, 95]","[30, 94]","[40, 111]","[50, 99]","[60, 101]","[70, 116]"
"[14.581241935722666, 103.30568434206442]","[52.295473873228026, 129.24299691211175]","[0, 106]","[10, 101]","[20, 98]","[30, 97]","[40, 113]","[50, 104]","[60, 98]","[70, 123]"
"[14.203019475185723, 104.26004846596487]","[53.0337546746694, 123.28807496313874]","[0, 104]","[10, 97]","[20, 97]","[30, 98]","[40, 114]","[50, 102]","[60, 103]","[70, 117]"
"[14.581241935722666, 103.30568434206442]","[51.792586987059906, 130.18292007139402]","[0, 105]","[10, 103]","[20, 97]","[30, 97]","[40, 109]","[50, 100]","[60, 96]","[70, 124]"
"[14.291301977945503, 106.2955270542725]","[52.101151717643894, 126.18689999328927]","[0, 112]","[10, 96]","[20, 98]","[30, 100]","[40, 108]","[50, 98]","[60, 97]","[70, 120]"
"[14.395652140937608, 104.28905466211161]","[52.35210588170985, 128.24139096734433]","[0, 109]","[10, 99]","[20, 95]","[30, 98]","[40, 115]","[50, 102]","[60, 97]","[70, 122]"
"[14.839588057628607, 101.32208252498502]","[52.6236617248925, 124.24075564936523]","[0, 110]","[10, 100]","[20, 96]","[30, 95]","[40, 112]","[50, 99]","[60, 100]","[70, 118]"
"[14.692990963623032, 103.322301446657]","[52.12641875173385, 127.20038362172559]","[0, 110]","[10, 98]","[20, 100]","[30, 97]","[40, 111]","[50, 99]","[60, 96]","[70, 121]"
"[13.833432134505227, 107.23826081731144]","[52.448938518329065, 127.24528573139436]","[0, 104]","[10, 97]","[20, 96]","[30, 101]","[40, 114]","[50, 103]","[60, 97]","[70, 121]"
"[14.731975307484817, 105.34937055772673]","[52.82215773408995, 122.24902544239858]","[0, 114]","[10, 101]","[20, 100]","[30, 99]","[40, 112]","[50, 99]","[60, 100]","[70, 116]"
"[14.362115164214318, 105.29510463838659]","[52.18374397366084, 126.19858915740878]","[0, 107]","[10, 104]","[20, 94]","[30, 99]","[40, 108]","[50, 100]","[60, 97]","[70, 120]"
"[14.624921856065388, 106.3442968557078]","[52.66290407482874, 122.22654214659988]","[0, 112]","[10, 101]","[20, 102]","[30, 100]","[40, 108]","[50, 99]","[60, 100]","[70, 116]"
"[14.471411448849167, 104.30036163287762]","[52.2722908622615, 128.23038184705334]","[0, 103]","[10, 101]","[20, 101]","[30, 98]","[40, 109]","[50, 103]","[60, 100]","[70, 122]"
"[13.813696834814301, 109.25752189396269]","[52.60449055282899, 125.24774991980709]","[0, 108]","[10, 99]","[20, 95]","[30, 103]","[40, 111]","[50, 103]","[60, 99]","[70, 119]"
"[14.399892606925881, 105.30070832343742]","[52.6236617248925, 124.24075564936523]","[0, 109]","[10, 97]","[20, 100]","[30, 99]","[40, 113]","[50, 98]","[60, 100]","[70, 118]"
"[14.839524146623493, 103.34390389815326]","[52.56287077132415, 123.22235631810271]","[0, 112]","[10, 99]","[20, 101]","[30, 97]","[40, 109]","[50, 99]","[60, 99]","[70, 117]"
"[14.839588057628607, 101.32208252498502]","[52.208124333160704, 127.21183719585635]","[0, 110]","[10, 98]","[20, 98]","[30, 95]","[40, 110]","[50, 98]","[60, 100]","[70, 121]"
"[13.803737312032565, 108.24501667374405]","[52.26556693604255, 126.21011205523696]","[0, 103]","[10, 103]","[20, 93]","[30, 102]","[40, 111]","[50, 99]","[60, 97]","[70, 120]"
"[14.546441685570317, 104.31150493354039]","[52.52776244166694, 127.256133106404]","[0, 113]","[10, 99]","[20, 95]","[30, 98]","[40, 113]","[50, 103]","[60, 100]","[70, 121]"
"[14.163931712644583, 104.25411953915697]","[52.60449055282899, 125.24774991980709]","[0, 113]","[10, 96]","[20, 88]","[30, 98]","[40, 110]","[50, 103]","[60, 100]","[70, 119]"
"[14.391360579918773, 103.27717033201327]","[52.52511294761758, 125.2366992666605]","[0, 103]","[10, 100]","[20, 97]","[30, 97]","[40, 112]","[50, 101]","[60, 98]","[70, 119]"
"[14.131569998275525, 105.26060720402991]","[52.56487283147206, 125.24224070767646]","[0, 106]","[10, 100]","[20, 93]","[30, 99]","[40, 112]","[50, 101]","[60, 99]","[70, 119]"
"[14.586129846944345, 105.32812917860132]","[52.24158977453611, 125.19681052173406]","[0, 105]","[10, 102]","[20, 104]","[30, 99]","[40, 110]","[50, 96]","[60, 98]","[70, 119]"
"[14.362115164214318, 105.29510463838659]","[52.12641875173385, 127.20038362172559]","[0, 109]","[10, 101]","[20, 95]","[30, 99]","[40, 110]","[50, 100]","[60, 96]","[70, 121]"
"[14.986089453793124, 101.34389491811642]","[52.68301031054204, 123.23929574761866]","[0, 111]","[10, 97]","[20, 102]","[30, 95]","[40, 112]","[50, 100]","[60, 98]","[70, 117]"
"[14.18322885621822, 107.29040619427698]","[52.506654280424534, 126.2437537322156]","[0, 110]","[10, 99]","[20, 97]","[30, 101]","[40, 111]","[50, 102]","[60, 100]","[70, 120]"
"[14.728860235191902, 102.3166398788961]","[52.24158977453611, 125.19681052173406]","[0, 108]","[10, 99]","[20, 99]","[30, 96]","[40, 107]","[50, 100]","[60, 97]","[70, 119]"
"[14.291301977945503, 106.2955270542725]","[52.663309334361486, 124.2462935096548]","[0, 110]","[10, 98]","[20, 98]","[30, 100]","[40, 113]","[50, 101]","[60, 98]","[70, 118]"
"[14.474917657358503, 105.31179571621863]","[52.38691727241955, 126.22710379300588]","[0, 109]","[10, 99]","[20, 100]","[30, 99]","[40, 110]","[50, 100]","[60, 100]","[70, 120]"
"[13.998911341202094, 108.27403996081419]","[52.21719465403626, 124.18322885102249]","[0, 111]","[10, 97]","[20, 96]","[30, 102]","[40, 109]","[50, 97]","[60, 95]","[70, 118]"
"[14.203019475185723, 104.26004846596487]","[52.58385609186771, 124.23518191590304]","[0, 106]","[10, 98]","[20, 94]","[30, 98]","[40, 112]","[50, 99]","[60, 99]","[70, 118]"
"[14.54363088982863, 103.30006390037889]","[52.167369002371174, 127.20613101732893]","[0, 106]","[10, 99]","[20, 99]","[30, 97]","[40, 111]","[50, 97]","[60, 99]","[70, 121]"
"[14.583692203313433, 104.31701664975475]","[52.52511294761758, 125.2366992666605]","[0, 107]","[10, 102]","[20, 99]","[30, 98]","[40, 112]","[50, 100]","[60, 99]","[70, 119]"
"[14.329073112292987, 106.3011036107691]","[52.46332314565356, 124.21822526246204]","[0, 112]","[10, 98]","[20, 97]","[30, 100]","[40, 110]","[50, 99]","[60, 98]","[70, 118]"
"[14.203019475185723, 104.26004846596487]","[52.40471521454362, 125.21983864303142]","[0, 102]","[10, 100]","[20, 96]","[30, 98]","[40, 112]","[50, 98]","[60, 98]","[70, 119]"
"[14.319162458621237, 104.27757863840837]","[52.40923697366854, 127.23980336312212]","[0, 105]","[10, 100]","[20, 96]","[30, 98]","[40, 116]","[50, 101]","[60, 96]","[70, 121]"
"[14.106794908648283, 107.27911510093867]","[51.82037544108202, 131.19643019987842]","[0, 104]","[10, 103]","[20, 97]","[30, 101]","[40, 109]","[50, 99]","[60, 100]","[70, 125]"
"[14.583692203313433, 104.31701664975475]","[52.11052428753377, 128.20791380101096]","[0, 112]","[10, 98]","[20, 98]","[30, 98]","[40, 112]","[50, 101]","[60, 95]","[70, 122]"
"[14.247673348477951, 105.27804446066953]","[52.546184156654185, 126.24922500764292]","[0, 107]","[10, 99]","[20, 96]","[30, 99]","[40, 112]","[50, 100]","[60, 102]","[70, 120]"
"[14.247673348477951, 105.27804446066953]","[52.30619699231084, 126.21581453513788]","[0, 107]","[10, 98]","[20, 97]","[30, 99]","[40, 112]","[50, 100]","[60, 96]","[70, 120]"
"[14.576293460199405, 101.28233694825279]","[52.40923697366854, 127.23980336312212]","[0, 103]","[10, 99]","[20, 97]","[30, 95]","[40, 111]","[50, 101]","[60, 101]","[70, 121]"
"[14.324151685971653, 105.28946002675737]","[52.364212023198235, 125.21414250008421]","[0, 105]","[10, 100]","[20, 99]","[30, 99]","[40, 112]","[50, 98]","[60, 97]","[70, 119]"
"[14.106794908648283, 107.27911510093867]","[52.323533892246815, 125.20840644881933]","[0, 110]","[10, 99]","[20, 95]","[30, 101]","[40, 109]","[50, 99]","[60, 98]","[70, 119]"
"[14.209159105654537, 105.27227477615071]","[52.68301031054204, 123.23929574761866]","[0, 108]","[10, 96]","[20, 97]","[30, 99]","[40, 110]","[50, 102]","[60, 98]","[70, 117]"
"[14.286004508358587, 105.28377736258243]","[52.28264363362789, 125.2026267831837]","[0, 106]","[10, 99]","[20, 98]","[30, 99]","[40, 111]","[50, 96]","[60, 98]","[70, 119]"
"[14.437496976849996, 105.3062725635046]","[52.06961173293562, 128.20219842004096]","[0, 110]","[10, 99]","[20, 98]","[30, 99]","[40, 107]","[50, 101]","[60, 99]","[70, 122]"
"[14.581241935722666, 103.30568434206442]","[52.843098195875434, 121.24208503443326]","[0, 108]","[10, 101]","[20, 96]","[30, 97]","[40, 109]","[50, 101]","[60, 99]","[70, 115]"
"[14.209159105654537, 105.27227477615071]","[52.329354753455604, 127.22873379712615]","[0, 106]","[10, 99]","[20, 96]","[30, 99]","[40, 110]","[50, 102]","[60, 99]","[70, 121]"
"[14.145105407390286, 107.28478617490092]","[52.24872063087771, 127.21750893926249]","[0, 103]","[10, 104]","[20, 98]","[30, 101]","[40, 112]","[50, 99]","[60, 98]","[70, 121]"
"[14.549231183992426, 105.32272482697923]","[52.54386218532141, 124.22956877220106]","[0, 111]","[10, 100]","[20, 99]","[30, 99]","[40, 112]","[50, 99]","[60, 98]","[70, 118]"
"[14.583692203313433, 104.31701664975475]","[52.58385609186771, 124.23518191590304]","[0, 110]","[10, 99]","[20, 99]","[30, 98]","[40, 109]","[50, 102]","[60, 99]","[70, 118]"
"[14.319162458621237, 104.27757863840837]","[52.31230199022419, 128.23590699604745]","[0, 105]","[10, 100]","[20, 96]","[30, 98]","[40, 112]","[50, 102]","[60, 99]","[70, 122]"
"[14.163931712644583, 104.25411953915697]","[52.15122675707719, 128.2135866273326]","[0, 104]","[10, 97]","[20, 96]","[30, 98]","[40, 111]","[50, 99]","[60, 99]","[70, 122]"
"[13.943053579350314, 106.24347691347359]","[52.24872063087771, 127.21750893926249]","[0, 101]","[10, 98]","[20, 98]","[30, 100]","[40, 111]","[50, 98]","[60, 100]","[70, 121]"
"[14.802521007958438, 101.31652942774697]","[52.52511294761758, 125.2366992666605]","[0, 106]","[10, 102]","[20, 97]","[30, 95]","[40, 113]","[50, 100]","[60, 98]","[70, 119]"
"[14.655921427908488, 103.31680246770208]","[52.26556693604255, 126.21011205523696]","[0, 106]","[10, 102]","[20, 99]","[30, 97]","[40, 107]","[50, 102]","[60, 98]","[70, 120]"
"[14.578776540063936, 102.29412670221352]","[52.4269910033218, 126.23268952925491]","[0, 108]","[10, 98]","[20, 96]","[30, 96]","[40, 112]","[50, 98]","[60, 101]","[70, 120]"
"[14.505840365269066, 103.29440212891534]","[52.56487283147206, 125.24224070767646]","[0, 105]","[10, 104]","[20, 94]","[30, 97]","[40, 110]","[50, 103]","[60, 99]","[70, 119]"
"[14.948646452740048, 102.34920059932931]","[51.73758064607261, 131.18493256171604]","[0, 111]","[10, 102]","[20, 99]","[30, 96]","[40, 110]","[50, 100]","[60, 96]","[70, 125]"
"[14.502631894410579, 102.28261828579299]","[52.208124333160704, 127.21183719585635]","[0, 106]","[10, 99]","[20, 95]","[30, 96]","[40, 110]","[50, 97]","[60, 101]","[70, 121]"
"[14.060818977821752, 106.26121120920878]","[52.15122675707719, 128.2135866273326]","[0, 109]","[10, 96]","[20, 95]","[30, 100]","[40, 109]","[50, 100]","[60, 100]","[70, 122]"
"[14.138386136904437, 106.27281720977993]","[52.54386218532141, 124.22956877220106]","[0, 103]","[10, 101]","[20, 98]","[30, 100]","[40, 106]","[50, 103]","[60, 100]","[70, 118]"
